Year,OSHPD ID,Disposition,Count
2011,382715,Residential Care Facility,10
2011,382715,Against Medical Advice,14
2011,382715,Died,70
2011,382715,Home Health Service,590
2011,390846,Routine (Home),7067
2011,390846,Acute Care (Another Hospital),231
2011,390846,Other Care (Another Hospital),29
2011,390846,Skilled Nursing/IC (Elsewhere),1183
2011,390846,Residential Care Facility,37
2011,390846,Against Medical Advice,110
2011,390846,Died,232
2011,390846,Home Health Service,670
2011,390846,Other,63
2011,390923,Routine (Home),5394
2011,390923,Acute Care (This Hospital),4
2011,390923,Other Care (This Hospital),12
2011,390923,Acute Care (Another Hospital),302
2011,390923,Other Care (Another Hospital),24
2011,390923,Skilled Nursing/IC (Elsewhere),1260
2011,390923,Residential Care Facility,58
2011,390923,Prison/Jail,1
2011,390923,Against Medical Advice,71
2011,390923,Died,234
2011,390923,Home Health Service,863
2011,390923,Other,15
2011,391010,Routine (Home),8468
2011,391010,Acute Care (Another Hospital),197
2011,391010,Other Care (Another Hospital),41
2011,391010,Skilled Nursing/IC (Elsewhere),421
2011,391010,Prison/Jail,1032
2011,391010,Against Medical Advice,144
2011,391010,Died,173
2011,391010,Home Health Service,102
2011,391042,Routine (Home),13007
2011,391042,Acute Care (This Hospital),37
2011,391042,Other Care (This Hospital),12
2011,391042,Skilled Nursing/IC (This Hospital),248
2011,391042,Acute Care (Another Hospital),215
2011,391042,Other Care (Another Hospital),144
2011,391042,Skilled Nursing/IC (Elsewhere),2020
2011,391042,Residential Care Facility,86
2011,391042,Prison/Jail,7
2011,391042,Against Medical Advice,215
2011,391042,Died,631
2011,391042,Home Health Service,1830
2011,391042,Other,128
2011,391056,Routine (Home),3589
2011,391056,Acute Care (Another Hospital),206
2011,391056,Other Care (Another Hospital),168
2011,391056,Skilled Nursing/IC (Elsewhere),434
2011,391056,Residential Care Facility,16
2011,391056,Against Medical Advice,27
2011,391056,Died,85
2011,391056,Home Health Service,113
2011,391056,Other,2
2011,392232,Routine (Home),1175
2011,392232,Acute Care (Another Hospital),24
2011,392232,Other Care (Another Hospital),25
2011,392232,Skilled Nursing/IC (Elsewhere),51
2011,392232,Residential Care Facility,105
2011,392232,Prison/Jail,2
2011,392232,Against Medical Advice,21
2011,392287,Routine (Home),3411
2011,392287,Acute Care (Another Hospital),134
2011,392287,Other Care (Another Hospital),12
2011,392287,Skilled Nursing/IC (Elsewhere),524
2011,392287,Residential Care Facility,26
2011,392287,Prison/Jail,18
2011,392287,Against Medical Advice,30
2011,392287,Died,84
2011,392287,Home Health Service,312
2011,392287,Other,8
2011,394003,Routine (Home),835
2011,394003,Acute Care (Another Hospital),12
2011,394003,Other Care (Another Hospital),5
2011,394003,Skilled Nursing/IC (Elsewhere),8
2011,394003,Residential Care Facility,203
2011,394003,Prison/Jail,36
2011,394003,Home Health Service,9
2011,394003,Unknown,1
2011,394009,Routine (Home),9914
2011,394009,Acute Care (This Hospital),12
2011,394009,Other Care (This Hospital),18
2011,394009,Skilled Nursing/IC (This Hospital),28
2011,394009,Acute Care (Another Hospital),339
2011,394009,Other Care (Another Hospital),44
2011,394009,Skilled Nursing/IC (Elsewhere),980
2011,394009,Residential Care Facility,33
2011,394009,Prison/Jail,1
2011,394009,Against Medical Advice,31
2011,394009,Died,178
2011,394009,Home Health Service,178
2011,394009,Other,17
2011,400466,Routine (Home),1626
2011,400466,Acute Care (This Hospital),7
2011,400466,Other Care (This Hospital),51
2011,400466,Skilled Nursing/IC (This Hospital),3
2011,400466,Acute Care (Another Hospital),87
2011,400466,Other Care (Another Hospital),22
2011,400466,Skilled Nursing/IC (Elsewhere),324
2011,400466,Residential Care Facility,27
2011,400466,Prison/Jail,2
2011,400466,Against Medical Advice,16
2011,400466,Died,96
2011,400466,Home Health Service,591
2011,400466,Other,8
2011,400466,Unknown,1
2011,400480,Routine (Home),3564
2011,400480,Acute Care (Another Hospital),76
2011,400480,Other Care (Another Hospital),32
2011,400480,Skilled Nursing/IC (Elsewhere),705
2011,400480,Residential Care Facility,11
2011,400480,Prison/Jail,30
2011,400480,Against Medical Advice,31
2011,400480,Died,99
2011,400480,Home Health Service,787
2011,400480,Other,46
2011,400524,Routine (Home),4930
2011,400524,Acute Care (Another Hospital),126
2011,400524,Other Care (Another Hospital),69
2011,400524,Skilled Nursing/IC (Elsewhere),586
2011,400524,Residential Care Facility,18
2011,400524,Prison/Jail,92
2011,400524,Against Medical Advice,29
2011,400524,Died,108
2011,400524,Home Health Service,992
2011,400524,Other,9
2011,400548,Routine (Home),4421
2011,400548,Acute Care (Another Hospital),162
2011,400548,Other Care (Another Hospital),102
2011,400548,Skilled Nursing/IC (Elsewhere),642
2011,400548,Residential Care Facility,40
2011,400548,Prison/Jail,353
2011,400548,Against Medical Advice,60
2011,400548,Died,155
2011,400548,Home Health Service,823
2011,400548,Other,5
2011,404046,Routine (Home),942
2011,404046,Acute Care (Another Hospital),36
2011,404046,Other Care (Another Hospital),154
2011,404046,Skilled Nursing/IC (Elsewhere),2
2011,404046,Residential Care Facility,18
2011,404046,Prison/Jail,42
2011,410782,Routine (Home),2530
2011,410782,Acute Care (This Hospital),100
2011,410782,Other Care (This Hospital),62
2011,410782,Skilled Nursing/IC (This Hospital),251
2011,410782,Acute Care (Another Hospital),194
2011,410782,Other Care (Another Hospital),13
2011,410782,Skilled Nursing/IC (Elsewhere),27
2011,410782,Residential Care Facility,334
2011,410782,Prison/Jail,34
2011,410782,Against Medical Advice,53
2011,410782,Died,132
2011,410782,Home Health Service,77
2011,410782,Other,23
2011,410804,Routine (Home),5848
2011,410804,Acute Care (Another Hospital),399
2011,410804,Other Care (Another Hospital),85
2011,410804,Skilled Nursing/IC (Elsewhere),733
2011,410804,Residential Care Facility,107
2011,410804,Prison/Jail,2
2011,410804,Against Medical Advice,25
2011,410804,Died,209
2011,410804,Home Health Service,956
2011,410804,Other,2
2011,410804,Unknown,1
2011,410806,Routine (Home),3559
2011,410806,Acute Care (This Hospital),1
2011,410806,Other Care (This Hospital),1
2011,410806,Acute Care (Another Hospital),265
2011,410806,Other Care (Another Hospital),64
2011,410806,Skilled Nursing/IC (Elsewhere),637
2011,410806,Residential Care Facility,97
2011,410806,Against Medical Advice,29
2011,410806,Died,220
2011,410806,Home Health Service,1079
2011,410806,Other,3
2011,410817,Routine (Home),5204
2011,410817,Acute Care (This Hospital),3
2011,410817,Skilled Nursing/IC (This Hospital),11
2011,410817,Acute Care (Another Hospital),101
2011,410817,Other Care (Another Hospital),48
2011,410817,Skilled Nursing/IC (Elsewhere),1270
2011,410817,Residential Care Facility,135
2011,410817,Against Medical Advice,76
2011,410817,Died,295
2011,410817,Home Health Service,605
2011,410817,Other,10
2011,410828,Routine (Home),6
2011,410828,Acute Care (This Hospital),2
2011,410828,Acute Care (Another Hospital),20
2011,410828,Other Care (Another Hospital),1
2011,410828,Skilled Nursing/IC (Elsewhere),2
2011,410828,Residential Care Facility,2
2011,410828,Died,21
2011,410828,Home Health Service,14
2011,410852,Routine (Home),10851
2011,410852,Acute Care (This Hospital),66
2011,410852,Other Care (This Hospital),51
2011,410852,Skilled Nursing/IC (This Hospital),329
2011,410852,Acute Care (Another Hospital),220
2011,410852,Other Care (Another Hospital),57
2011,410852,Skilled Nursing/IC (Elsewhere),1357
2011,410852,Prison/Jail,5
2011,410852,Against Medical Advice,123
2011,410852,Died,359
2011,410852,Home Health Service,1972
2011,410852,Other,32
2011,410891,Routine (Home),6458
2011,410891,Acute Care (This Hospital),3
2011,410891,Other Care (This Hospital),7
2011,410891,Acute Care (Another Hospital),204
2011,410891,Other Care (Another Hospital),29
2011,410891,Skilled Nursing/IC (Elsewhere),707
2011,410891,Residential Care Facility,127
2011,410891,Prison/Jail,1
2011,410891,Against Medical Advice,21
2011,410891,Died,133
2011,410891,Home Health Service,853
2011,410891,Unknown,3
2011,414018,Routine (Home),364
2011,414018,Acute Care (Another Hospital),1
2011,420483,Routine (Home),948
2011,420483,Acute Care (This Hospital),9
2011,420483,Skilled Nursing/IC (This Hospital),12
2011,420483,Acute Care (Another Hospital),47
2011,420483,Other Care (Another Hospital),85
2011,420483,Skilled Nursing/IC (Elsewhere),238
2011,420483,Prison/Jail,14
2011,420483,Against Medical Advice,4
2011,420483,Died,24
2011,420483,Home Health Service,193
2011,420483,Other,9
2011,420491,Routine (Home),2278
2011,420491,Acute Care (This Hospital),19
2011,420491,Skilled Nursing/IC (This Hospital),202
2011,420491,Acute Care (Another Hospital),133
2011,420491,Other Care (Another Hospital),11
2011,420491,Skilled Nursing/IC (Elsewhere),136
2011,420491,Residential Care Facility,9
2011,420491,Prison/Jail,40
2011,420491,Against Medical Advice,23
2011,420491,Died,73
2011,420491,Home Health Service,194
2011,420491,Other,7
2011,420493,Routine (Home),10317
2011,420493,Acute Care (This Hospital),97
2011,420493,Skilled Nursing/IC (This Hospital),441
2011,420493,Acute Care (Another Hospital),110
2011,420493,Other Care (Another Hospital),109
2011,420493,Skilled Nursing/IC (Elsewhere),430
2011,420493,Residential Care Facility,89
2011,420493,Prison/Jail,11
2011,420493,Against Medical Advice,43
2011,420493,Died,304
2011,420493,Home Health Service,828
2011,420493,Other,121
2011,420514,Routine (Home),16029
2011,420514,Acute Care (This Hospital),11
2011,420514,Other Care (This Hospital),465
2011,420514,Skilled Nursing/IC (This Hospital),14
2011,420514,Acute Care (Another Hospital),102
2011,420514,Other Care (Another Hospital),35
2011,420514,Skilled Nursing/IC (Elsewhere),1517
2011,420514,Prison/Jail,34
2011,420514,Against Medical Advice,111
2011,420514,Died,416
2011,420514,Home Health Service,1485
2011,420514,Other,95
2011,420522,Routine (Home),168
2011,420522,Acute Care (Another Hospital),38
2011,420522,Other Care (Another Hospital),1
2011,420522,Skilled Nursing/IC (Elsewhere),54
2011,420522,Against Medical Advice,2
2011,420522,Died,8
2011,420522,Home Health Service,32
2011,420522,Other,2
2011,424002,Routine (Home),365
2011,424002,Acute Care (Another Hospital),7
2011,424002,Other Care (Another Hospital),3
2011,424002,Skilled Nursing/IC (Elsewhere),20
2011,424002,Residential Care Facility,64
2011,424002,Prison/Jail,19
2011,424002,Died,1
2011,430705,Routine (Home),7061
2011,430705,Acute Care (This Hospital),1
2011,430705,Skilled Nursing/IC (This Hospital),1
2011,430705,Acute Care (Another Hospital),435
2011,430705,Other Care (Another Hospital),178
2011,430705,Skilled Nursing/IC (Elsewhere),1613
2011,430705,Residential Care Facility,152
2011,430705,Prison/Jail,8
2011,430705,Against Medical Advice,218
2011,430705,Died,452
2011,430705,Home Health Service,752
2011,430705,Other,83
2011,430763,Routine (Home),18170
2011,430763,Acute Care (This Hospital),43
2011,430763,Other Care (This Hospital),253
2011,430763,Acute Care (Another Hospital),175
2011,430763,Other Care (Another Hospital),33
2011,430763,Skilled Nursing/IC (Elsewhere),1974
2011,430763,Residential Care Facility,263
2011,430763,Prison/Jail,2
2011,430763,Against Medical Advice,112
2011,430763,Died,414
2011,430763,Home Health Service,1497
2011,430763,Other,55
2011,430763,Unknown,17
2011,430779,Routine (Home),15522
2011,430779,Acute Care (This Hospital),41
2011,430779,Other Care (This Hospital),227
2011,430779,Acute Care (Another Hospital),137
2011,430779,Other Care (Another Hospital),119
2011,430779,Skilled Nursing/IC (Elsewhere),1614
2011,430779,Residential Care Facility,99
2011,430779,Prison/Jail,1
2011,430779,Against Medical Advice,83
2011,430779,Died,439
2011,430779,Home Health Service,1136
2011,430779,Other,93
2011,430837,Routine (Home),12074
2011,430837,Acute Care (This Hospital),35
2011,430837,Other Care (This Hospital),1
2011,430837,Skilled Nursing/IC (This Hospital),339
2011,430837,Acute Care (Another Hospital),159
2011,430837,Other Care (Another Hospital),41
2011,430837,Skilled Nursing/IC (Elsewhere),1307
2011,430837,Residential Care Facility,68
2011,430837,Prison/Jail,2
2011,430837,Against Medical Advice,50
2011,430837,Died,273
2011,430837,Home Health Service,1252
2011,430837,Other,1
2011,430883,Routine (Home),21685
2011,430883,Acute Care (This Hospital),75
2011,430883,Other Care (This Hospital),300
2011,430883,Acute Care (Another Hospital),269
2011,430883,Other Care (Another Hospital),132
2011,430883,Skilled Nursing/IC (Elsewhere),1254
2011,430883,Residential Care Facility,459
2011,430883,Prison/Jail,253
2011,430883,Against Medical Advice,266
2011,430883,Died,377
2011,430883,Home Health Service,573
2011,430905,Routine (Home),20358
2011,430905,Other Care (This Hospital),142
2011,430905,Skilled Nursing/IC (This Hospital),6
2011,430905,Acute Care (Another Hospital),436
2011,430905,Other Care (Another Hospital),285
2011,430905,Skilled Nursing/IC (Elsewhere),2724
2011,430905,Residential Care Facility,33
2011,430905,Prison/Jail,18
2011,430905,Against Medical Advice,130
2011,430905,Died,646
2011,430905,Home Health Service,281
2011,430905,Unknown,13
2011,431506,Routine (Home),10103
2011,431506,Acute Care (This Hospital),6
2011,431506,Other Care (This Hospital),5
2011,431506,Acute Care (Another Hospital),419
2011,431506,Other Care (Another Hospital),105
2011,431506,Skilled Nursing/IC (Elsewhere),985
2011,431506,Residential Care Facility,102
2011,431506,Against Medical Advice,71
2011,431506,Died,266
2011,431506,Home Health Service,1341
2011,431506,Other,5
2011,431506,Unknown,4
2011,434040,Routine (Home),15690
2011,434040,Acute Care (Another Hospital),219
2011,434040,Other Care (Another Hospital),38
2011,434040,Skilled Nursing/IC (Elsewhere),15
2011,434040,Residential Care Facility,14
2011,434040,Prison/Jail,6
2011,434040,Against Medical Advice,16
2011,434040,Died,134
2011,434040,Home Health Service,22
2011,434040,Other,1
2011,434051,Routine (Home),5
2011,434051,Acute Care (Another Hospital),6
2011,434051,Skilled Nursing/IC (Elsewhere),1
2011,434051,Died,2
2011,434051,Home Health Service,3
2011,434138,Routine (Home),3102
2011,434138,Acute Care (Another Hospital),195
2011,434138,Other Care (Another Hospital),30
2011,434138,Skilled Nursing/IC (Elsewhere),477
2011,434138,Residential Care Facility,54
2011,434138,Against Medical Advice,23
2011,434138,Died,69
2011,434138,Home Health Service,230
2011,434153,Routine (Home),19958
2011,434153,Acute Care (This Hospital),1
2011,434153,Other Care (This Hospital),8
2011,434153,Acute Care (Another Hospital),264
2011,434153,Other Care (Another Hospital),115
2011,434153,Skilled Nursing/IC (Elsewhere),1518
2011,434153,Residential Care Facility,134
2011,434153,Prison/Jail,1
2011,434153,Against Medical Advice,67
2011,434153,Died,482
2011,434153,Home Health Service,3638
2011,434153,Other,6
2011,434218,Routine (Home),1090
2011,434218,Acute Care (This Hospital),3
2011,434218,Other Care (This Hospital),16
2011,434218,Acute Care (Another Hospital),3
2011,434218,Other Care (Another Hospital),35
2011,434218,Skilled Nursing/IC (Elsewhere),7
2011,434218,Residential Care Facility,149
2011,434218,Prison/Jail,1
2011,434218,Against Medical Advice,13
2011,434218,Home Health Service,6
2011,434218,Other,1
2011,434220,Routine (Home),289
2011,434220,Acute Care (Another Hospital),4
2011,434220,Other Care (Another Hospital),2
2011,434220,Residential Care Facility,90
2011,434220,Prison/Jail,2
2011,434220,Against Medical Advice,17
2011,434220,Other,3
2011,440755,Routine (Home),8337
2011,440755,Acute Care (This Hospital),92
2011,440755,Other Care (This Hospital),381
2011,440755,Skilled Nursing/IC (This Hospital),673
2011,440755,Acute Care (Another Hospital),162
2011,440755,Other Care (Another Hospital),62
2011,440755,Skilled Nursing/IC (Elsewhere),1224
2011,440755,Residential Care Facility,55
2011,440755,Prison/Jail,26
2011,440755,Against Medical Advice,148
2011,440755,Died,268
2011,440755,Home Health Service,1826
2011,440755,Other,11
2011,444012,Routine (Home),2349
2011,444012,Acute Care (Another Hospital),30
2011,444012,Other Care (Another Hospital),6
2011,444012,Skilled Nursing/IC (Elsewhere),34
2011,444012,Against Medical Advice,3
2011,444012,Home Health Service,179
2011,444013,Routine (Home),5325
2011,444013,Acute Care (This Hospital),1
2011,444013,Skilled Nursing/IC (This Hospital),1
2011,444013,Acute Care (Another Hospital),110
2011,444013,Other Care (Another Hospital),39
2011,444013,Skilled Nursing/IC (Elsewhere),425
2011,444013,Against Medical Advice,24
2011,444013,Died,85
2011,444013,Home Health Service,260
2011,444013,Other,4
2011,450936,Routine (Home),420
2011,450936,Acute Care (This Hospital),3
2011,450936,Skilled Nursing/IC (This Hospital),64
2011,450936,Acute Care (Another Hospital),41
2011,450936,Other Care (Another Hospital),2
2011,450936,Against Medical Advice,6
2011,450936,Died,45
2011,450936,Other,4
2011,450940,Routine (Home),6052
2011,450940,Skilled Nursing/IC (This Hospital),1
2011,450940,Acute Care (Another Hospital),285
2011,450940,Other Care (Another Hospital),46
2011,450940,Skilled Nursing/IC (Elsewhere),946
2011,450940,Prison/Jail,33
2011,450940,Against Medical Advice,217
2011,450940,Died,181
2011,450940,Home Health Service,461
2011,450949,Routine (Home),10915
2011,450949,Acute Care (Another Hospital),138
2011,450949,Other Care (Another Hospital),3
2011,450949,Skilled Nursing/IC (Elsewhere),1856
2011,450949,Residential Care Facility,86
2011,450949,Prison/Jail,7
2011,450949,Against Medical Advice,78
2011,450949,Died,412
2011,450949,Home Health Service,1927
2011,450949,Other,9
2011,454012,Routine (Home),233
2011,454012,Acute Care (This Hospital),3
2011,454012,Skilled Nursing/IC (This Hospital),53
2011,454012,Acute Care (Another Hospital),116
2011,454012,Other Care (Another Hospital),3
2011,454012,Skilled Nursing/IC (Elsewhere),179
2011,454012,Residential Care Facility,3
2011,454012,Prison/Jail,2
2011,454012,Against Medical Advice,8
2011,454012,Died,71
2011,454012,Home Health Service,458
2011,454012,Other,2
2011,454013,Routine (Home),254
2011,454013,Acute Care (Another Hospital),1
2011,454013,Other,1
2011,470871,Routine (Home),1093
2011,470871,Skilled Nursing/IC (This Hospital),27
2011,470871,Acute Care (Another Hospital),59
2011,470871,Skilled Nursing/IC (Elsewhere),55
2011,470871,Died,27
2011,470871,Home Health Service,69
2011,470871,Other,2
2011,474007,Routine (Home),1406
2011,474007,Acute Care (Another Hospital),63
2011,474007,Other Care (Another Hospital),24
2011,474007,Skilled Nursing/IC (Elsewhere),78
2011,474007,Residential Care Facility,1
2011,474007,Against Medical Advice,10
2011,474007,Died,14
2011,474007,Home Health Service,125
2011,474007,Other,7
2011,480989,Routine (Home),8839
2011,480989,Acute Care (This Hospital),50
2011,480989,Other Care (This Hospital),103
2011,480989,Acute Care (Another Hospital),372
2011,480989,Other Care (Another Hospital),38
2011,480989,Skilled Nursing/IC (Elsewhere),927
2011,480989,Residential Care Facility,108
2011,480989,Prison/Jail,1
2011,480989,Against Medical Advice,83
2011,480989,Died,217
2011,480989,Home Health Service,2249
2011,480989,Other,2
2011,480989,Unknown,3
2011,481015,Routine (Home),2012
2011,481015,Other Care (This Hospital),1
2011,481015,Acute Care (Another Hospital),19
2011,481015,Other Care (Another Hospital),144
2011,481015,Skilled Nursing/IC (Elsewhere),20
2011,481015,Residential Care Facility,16
2011,481015,Against Medical Advice,21
2011,481015,Died,1
2011,481015,Home Health Service,2
2011,481094,Routine (Home),3930
2011,481094,Skilled Nursing/IC (This Hospital),1
2011,481094,Acute Care (Another Hospital),240
2011,481094,Other Care (Another Hospital),28
2011,481094,Skilled Nursing/IC (Elsewhere),689
2011,481094,Residential Care Facility,45
2011,481094,Against Medical Advice,81
2011,481094,Died,107
2011,481094,Home Health Service,674
2011,481094,Other,53
2011,481357,Routine (Home),5703
2011,481357,Acute Care (Another Hospital),145
2011,481357,Other Care (Another Hospital),18
2011,481357,Skilled Nursing/IC (Elsewhere),542
2011,481357,Residential Care Facility,11
2011,481357,Prison/Jail,30
2011,481357,Against Medical Advice,72
2011,481357,Died,138
2011,481357,Home Health Service,418
2011,481357,Other,2
2011,484001,Routine (Home),1418
2011,484001,Acute Care (Another Hospital),84
2011,484001,Other Care (Another Hospital),8
2011,484001,Skilled Nursing/IC (Elsewhere),369
2011,484001,Residential Care Facility,8
2011,484001,Prison/Jail,49
2011,484001,Against Medical Advice,29
2011,484001,Died,86
2011,484001,Home Health Service,356
2011,484028,Routine (Home),2
2011,484028,Residential Care Facility,2
2011,484044,Routine (Home),2168
2011,484044,Other Care (This Hospital),2
2011,484044,Acute Care (Another Hospital),152
2011,484044,Other Care (Another Hospital),46
2011,484044,Skilled Nursing/IC (Elsewhere),354
2011,484044,Residential Care Facility,73
2011,484044,Prison/Jail,5
2011,484044,Against Medical Advice,14
2011,484044,Died,130
2011,484044,Home Health Service,381
2011,484044,Other,1
2011,484044,Unknown,4
2011,490919,Routine (Home),5685
2011,490919,Acute Care (Another Hospital),123
2011,490919,Other Care (Another Hospital),7
2011,490919,Skilled Nursing/IC (Elsewhere),365
2011,490919,Residential Care Facility,4
2011,490919,Prison/Jail,12
2011,490919,Against Medical Advice,47
2011,490919,Died,79
2011,490919,Home Health Service,667
2011,490919,Other,14
2011,490964,Routine (Home),466
2011,490964,Acute Care (This Hospital),7
2011,490964,Skilled Nursing/IC (This Hospital),153
2011,490964,Acute Care (Another Hospital),58
2011,490964,Other Care (Another Hospital),1
2011,490964,Skilled Nursing/IC (Elsewhere),2
2011,490964,Residential Care Facility,117
2011,490964,Against Medical Advice,11
2011,490964,Died,40
2011,490964,Home Health Service,197
2011,490964,Other,3
2011,491001,Routine (Home),2301
2011,491001,Acute Care (Another Hospital),171
2011,491001,Other Care (Another Hospital),26
2011,491001,Skilled Nursing/IC (Elsewhere),433
2011,491001,Residential Care Facility,8
2011,491001,Prison/Jail,1
2011,491001,Against Medical Advice,28
2011,491001,Died,98
2011,491001,Home Health Service,238
2011,491064,Routine (Home),7826
2011,491064,Acute Care (This Hospital),10
2011,491064,Other Care (This Hospital),223
2011,491064,Acute Care (Another Hospital),432
2011,491064,Other Care (Another Hospital),118
2011,491064,Skilled Nursing/IC (Elsewhere),1588
2011,491064,Residential Care Facility,68
2011,491064,Prison/Jail,13
2011,491064,Against Medical Advice,116
2011,491064,Died,402
2011,491064,Home Health Service,1899
2011,491076,Routine (Home),1161
2011,491076,Acute Care (This Hospital),10
2011,491076,Skilled Nursing/IC (This Hospital),379
2011,491076,Acute Care (Another Hospital),99
2011,491076,Other Care (Another Hospital),8
2011,491076,Skilled Nursing/IC (Elsewhere),89
2011,491076,Residential Care Facility,107
2011,491076,Against Medical Advice,6
2011,491076,Died,59
2011,491076,Home Health Service,310
2011,491076,Other,6
2011,491338,Routine (Home),843
2011,491338,Acute Care (Another Hospital),53
2011,491338,Skilled Nursing/IC (Elsewhere),197
2011,491338,Residential Care Facility,1
2011,491338,Prison/Jail,8
2011,491338,Against Medical Advice,8
2011,491338,Died,18
2011,491338,Home Health Service,63
2011,491338,Other,5
2011,494019,Routine (Home),8075
2011,494019,Acute Care (Another Hospital),253
2011,494019,Other Care (Another Hospital),61
2011,494019,Skilled Nursing/IC (Elsewhere),969
2011,494019,Residential Care Facility,56
2011,494019,Prison/Jail,3
2011,494019,Against Medical Advice,36
2011,494019,Died,148
2011,494019,Home Health Service,979
2011,494019,Other,1
2011,500852,Routine (Home),20774
2011,500852,Acute Care (This Hospital),15
2011,500852,Other Care (This Hospital),70
2011,500852,Acute Care (Another Hospital),305
2011,500852,Other Care (Another Hospital),236
2011,500852,Skilled Nursing/IC (Elsewhere),1334
2011,500852,Residential Care Facility,175
2011,500852,Prison/Jail,76
2011,500852,Against Medical Advice,220
2011,500852,Died,487
2011,500852,Home Health Service,839
2011,500852,Other,94
2011,500867,Routine (Home),8789
2011,500867,Acute Care (This Hospital),142
2011,500867,Other Care (This Hospital),2
2011,500867,Skilled Nursing/IC (This Hospital),503
2011,500867,Acute Care (Another Hospital),337
2011,500867,Other Care (Another Hospital),53
2011,500867,Skilled Nursing/IC (Elsewhere),682
2011,500867,Residential Care Facility,117
2011,500867,Prison/Jail,4
2011,500867,Against Medical Advice,164
2011,500867,Died,267
2011,500867,Home Health Service,774
2011,500867,Unknown,2
2011,500939,Routine (Home),15302
2011,500939,Acute Care (This Hospital),2
2011,500939,Acute Care (Another Hospital),557
2011,500939,Other Care (Another Hospital),289
2011,500939,Skilled Nursing/IC (Elsewhere),2088
2011,500939,Residential Care Facility,79
2011,500939,Prison/Jail,14
2011,500939,Against Medical Advice,208
2011,500939,Died,499
2011,500939,Home Health Service,2738
2011,500939,Other,52
2011,500939,Unknown,1
2011,500967,Routine (Home),1163
2011,500967,Acute Care (This Hospital),42
2011,500967,Skilled Nursing/IC (This Hospital),206
2011,500967,Acute Care (Another Hospital),83
2011,500967,Other Care (Another Hospital),13
2011,500967,Skilled Nursing/IC (Elsewhere),34
2011,500967,Against Medical Advice,13
2011,500967,Died,50
2011,500967,Home Health Service,184
2011,500967,Other,15
2011,504038,Routine (Home),452
2011,504038,Acute Care (Another Hospital),12
2011,504038,Other Care (Another Hospital),99
2011,504038,Home Health Service,299
2011,514001,Routine (Home),284
2011,514001,Acute Care (Another Hospital),5
2011,514001,Other Care (Another Hospital),11
2011,514001,Skilled Nursing/IC (Elsewhere),1
2011,514001,Residential Care Facility,19
2011,514001,Prison/Jail,3
2011,514001,Against Medical Advice,6
2011,514030,Routine (Home),382
2011,514030,Acute Care (Another Hospital),8
2011,514030,Other Care (Another Hospital),2
2011,514030,Skilled Nursing/IC (Elsewhere),62
2011,514030,Home Health Service,195
2011,514033,Routine (Home),475
2011,514033,Other Care (This Hospital),1
2011,514033,Acute Care (Another Hospital),4
2011,514033,Other Care (Another Hospital),14
2011,514033,Residential Care Facility,73
2011,514033,Prison/Jail,5
2011,521041,Routine (Home),3078
2011,521041,Acute Care (Another Hospital),142
2011,521041,Other Care (Another Hospital),42
2011,521041,Skilled Nursing/IC (Elsewhere),235
2011,521041,Residential Care Facility,13
2011,521041,Prison/Jail,3
2011,521041,Against Medical Advice,35
2011,521041,Died,41
2011,521041,Home Health Service,383
2011,521041,Other,3
2011,531059,Routine (Home),379
2011,531059,Acute Care (This Hospital),6
2011,531059,Skilled Nursing/IC (This Hospital),66
2011,531059,Acute Care (Another Hospital),32
2011,531059,Other Care (Another Hospital),1
2011,531059,Skilled Nursing/IC (Elsewhere),1
2011,531059,Against Medical Advice,7
2011,531059,Died,18
2011,540734,Routine (Home),21295
2011,540734,Acute Care (This Hospital),107
2011,540734,Other Care (This Hospital),396
2011,540734,Skilled Nursing/IC (This Hospital),538
2011,540734,Acute Care (Another Hospital),360
2011,540734,Other Care (Another Hospital),75
2011,540734,Skilled Nursing/IC (Elsewhere),1165
2011,540734,Residential Care Facility,186
2011,540734,Prison/Jail,59
2011,540734,Against Medical Advice,137
2011,540734,Died,544
2011,540734,Home Health Service,1778
2011,540734,Other,6
2011,540798,Routine (Home),7622
2011,540798,Acute Care (This Hospital),4
2011,540798,Skilled Nursing/IC (This Hospital),9
2011,540798,Acute Care (Another Hospital),209
2011,540798,Other Care (Another Hospital),22
2011,540798,Skilled Nursing/IC (Elsewhere),782
2011,540798,Residential Care Facility,57
2011,540798,Prison/Jail,2
2011,540798,Against Medical Advice,72
2011,540798,Died,231
2011,540798,Home Health Service,268
2011,540798,Other,22
2011,540816,Routine (Home),5860
2011,540816,Acute Care (Another Hospital),106
2011,540816,Other Care (Another Hospital),45
2011,540816,Skilled Nursing/IC (Elsewhere),491
2011,540816,Against Medical Advice,41
2011,540816,Died,123
2011,540816,Home Health Service,244
2011,540816,Other,2
2011,551061,Routine (Home),5
2011,551061,Acute Care (Another Hospital),2
2011,551061,Skilled Nursing/IC (Elsewhere),40
2011,551061,Died,13
2011,554011,Routine (Home),3526
2011,554011,Acute Care (This Hospital),39
2011,554011,Skilled Nursing/IC (This Hospital),246
2011,554011,Acute Care (Another Hospital),213
2011,554011,Other Care (Another Hospital),21
2011,554011,Skilled Nursing/IC (Elsewhere),247
2011,554011,Residential Care Facility,7
2011,554011,Prison/Jail,16
2011,554011,Against Medical Advice,44
2011,554011,Died,139
2011,554011,Home Health Service,1077
2011,554011,Other,1
2011,554011,Unknown,2
2011,560473,Routine (Home),11438
