Year,Oshpd_ID,Facility_Name,Type_Of_Control,County_Name,Admission_Type,Count
2012,334025,KAISER FND HOSP - RIVERSIDE,Non-Profit,RIVERSIDE,Scheduled,2134
2012,334025,KAISER FND HOSP - RIVERSIDE,Non-Profit,RIVERSIDE,Unscheduled,9936
2012,334025,KAISER FND HOSP - RIVERSIDE,Non-Profit,RIVERSIDE,"Infant, under 24 hrs old",3011
2012,334048,KAISER FND HOSPITAL - MORENO VALLEY,Non-Profit,RIVERSIDE,Scheduled,409
2012,334048,KAISER FND HOSPITAL - MORENO VALLEY,Non-Profit,RIVERSIDE,Unscheduled,3504
2012,334048,KAISER FND HOSPITAL - MORENO VALLEY,Non-Profit,RIVERSIDE,"Infant, under 24 hrs old",960
2012,334048,KAISER FND HOSPITAL - MORENO VALLEY,Non-Profit,RIVERSIDE,Unknown,3
2012,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Investor,RIVERSIDE,Scheduled,1915
2012,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Investor,RIVERSIDE,Unscheduled,14238
2012,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Investor,RIVERSIDE,"Infant, under 24 hrs old",3407
2012,334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,Investor,RIVERSIDE,Unknown,6
2012,334457,OASIS PSYCHIATRIC HEALTH FACILITY,Investor,RIVERSIDE,Unscheduled,1015
2012,334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,City/County,RIVERSIDE,Scheduled,1380
2012,334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,City/County,RIVERSIDE,Unscheduled,20373
2012,334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,City/County,RIVERSIDE,"Infant, under 24 hrs old",2493
2012,334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,City/County,RIVERSIDE,Unknown,1
2012,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,Investor,RIVERSIDE,Scheduled,935
2012,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,Investor,RIVERSIDE,Unscheduled,2348
2012,334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,Investor,RIVERSIDE,"Infant, under 24 hrs old",429
2012,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Scheduled,3296
2012,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Unscheduled,6715
2012,340913,KAISER FND HOSP - SACRAMENTO,Non-Profit,SACRAMENTO,Unknown,1
2012,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Scheduled,6304
2012,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Unscheduled,10824
2012,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",2328
2012,340947,MERCY GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Unknown,4
2012,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Scheduled,3060
2012,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Unscheduled,17329
2012,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",2312
2012,340950,MERCY SAN JUAN HOSPITAL,Non-Profit,SACRAMENTO,Unknown,6
2012,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Scheduled,1980
2012,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Unscheduled,7656
2012,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",1714
2012,340951,METHODIST HOSPITAL OF SACRAMENTO,Non-Profit,SACRAMENTO,Unknown,7
2012,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Scheduled,6882
2012,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Unscheduled,22686
2012,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,"Infant, under 24 hrs old",1966
2012,341006,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,UC,SACRAMENTO,Unknown,6
2012,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Scheduled,5394
2012,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Unscheduled,7372
2012,341051,SUTTER GENERAL HOSPITAL,Non-Profit,SACRAMENTO,Unknown,2
2012,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Scheduled,5174
2012,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,Unscheduled,11982
2012,341052,SUTTER MEMORIAL HOSPITAL,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",5824
2012,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Scheduled,2185
2012,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Unscheduled,9610
2012,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",2354
2012,342344,KAISER FND HOSP - SOUTH SACRAMENTO,Non-Profit,SACRAMENTO,Unknown,1
2012,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Scheduled,8
2012,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Unscheduled,5723
2012,342392,SIERRA VISTA HOSPITAL,Investor,SACRAMENTO,Unknown,2
2012,344011,SACRAMENTO COUNTY MENTAL HEALTH TREATMENT CENTER,City/County,SACRAMENTO,Unscheduled,1362
2012,344011,SACRAMENTO COUNTY MENTAL HEALTH TREATMENT CENTER,City/County,SACRAMENTO,Unknown,1
2012,344017,SUTTER CENTER FOR PSYCHIATRY,Non-Profit,SACRAMENTO,Unscheduled,2661
2012,344021,HERITAGE OAKS HOSPITAL,Investor,SACRAMENTO,Unscheduled,4156
2012,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Scheduled,891
2012,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,Unscheduled,4857
2012,344029,MERCY HOSPITAL - FOLSOM,Non-Profit,SACRAMENTO,"Infant, under 24 hrs old",890
2012,344035,KINDRED HOSPITAL - SACRAMENTO,Investor,SACRAMENTO,Scheduled,400
2012,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Scheduled,1023
2012,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Unscheduled,136
2012,344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,Non-Profit,SACRAMENTO,Unknown,1
2012,344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,Investor,SACRAMENTO,Unscheduled,565
2012,344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,Investor,SACRAMENTO,Unscheduled,225
2012,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Scheduled,778
2012,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,Unscheduled,1626
2012,350784,HAZEL HAWKINS MEMORIAL HOSPITAL,District,SAN BENITO,"Infant, under 24 hrs old",418
2012,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Scheduled,227
2012,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Unscheduled,1640
2012,361105,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,"Infant, under 24 hrs old",240
2012,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Scheduled,4
2012,361110,BEAR VALLEY COMMUNITY HOSPITAL,District,SAN BERNARDINO,Unscheduled,223
2012,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Scheduled,25
2012,361144,CHINO VALLEY MEDICAL CENTER,Investor,SAN BERNARDINO,Unscheduled,5981
2012,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Scheduled,199
2012,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Unscheduled,3930
2012,361166,MONTCLAIR HOSPITAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",787
2012,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Scheduled,3546
2012,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,Unscheduled,22979
2012,361223,KAISER FND HOSP - FONTANA,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",5184
2012,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Scheduled,10887
2012,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Unscheduled,20352
2012,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",3054
2012,361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Unknown,42
2012,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Scheduled,60
2012,361266,MOUNTAINS COMMUNITY HOSPITAL,District,SAN BERNARDINO,Unscheduled,148
2012,361274,KINDRED HOSPITAL ONTARIO,Investor,SAN BERNARDINO,Scheduled,1033
2012,361308,REDLANDS COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Scheduled,4588
2012,361308,REDLANDS COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Unscheduled,7424
2012,361308,REDLANDS COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",2577
2012,361308,REDLANDS COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Unknown,7
2012,361318,SAN ANTONIO COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Scheduled,2693
2012,361318,SAN ANTONIO COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Unscheduled,11650
2012,361318,SAN ANTONIO COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",2096
2012,361318,SAN ANTONIO COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Unknown,2
2012,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,Non-Profit,SAN BERNARDINO,Scheduled,625
2012,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,Non-Profit,SAN BERNARDINO,Unscheduled,10932
2012,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",2236
2012,361323,COMMUNITY HOSPITAL OF SAN BERNARDINO,Non-Profit,SAN BERNARDINO,Unknown,1
2012,361339,ST. BERNARDINE MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Scheduled,7502
2012,361339,ST. BERNARDINE MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Unscheduled,8434
2012,361339,ST. BERNARDINE MEDICAL CENTER,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",2055
2012,361339,ST. BERNARDINE MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Unknown,2
2012,361343,ST. MARY REGIONAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Scheduled,2393
2012,361343,ST. MARY REGIONAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Unscheduled,13913
2012,361343,ST. MARY REGIONAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",2685
2012,361343,ST. MARY REGIONAL MEDICAL CENTER,Non-Profit,SAN BERNARDINO,Unknown,13
2012,361370,VICTOR VALLEY COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Scheduled,1219
2012,361370,VICTOR VALLEY COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,Unscheduled,4147
2012,361370,VICTOR VALLEY COMMUNITY HOSPITAL,Non-Profit,SAN BERNARDINO,"Infant, under 24 hrs old",1220
2012,361458,COLORADO RIVER MEDICAL CENTER,City/County,SAN BERNARDINO,Scheduled,2
2012,361458,COLORADO RIVER MEDICAL CENTER,City/County,SAN BERNARDINO,Unscheduled,266
2012,362041,HI-DESERT MEDICAL CENTER,District,SAN BERNARDINO,Scheduled,681
2012,362041,HI-DESERT MEDICAL CENTER,District,SAN BERNARDINO,Unscheduled,3125
2012,362041,HI-DESERT MEDICAL CENTER,District,SAN BERNARDINO,"Infant, under 24 hrs old",421
2012,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,Non-Profit,SAN BERNARDINO,Scheduled,105
2012,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,Non-Profit,SAN BERNARDINO,Unscheduled,4219
2012,364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,Non-Profit,SAN BERNARDINO,Unknown,3
2012,364050,CANYON RIDGE HOSPITAL,Investor,SAN BERNARDINO,Unscheduled,5473
2012,364050,CANYON RIDGE HOSPITAL,Investor,SAN BERNARDINO,Unknown,4
2012,364121,BALLARD REHABILITATION HOSP,Investor,SAN BERNARDINO,Scheduled,1024
2012,364144,DESERT VALLEY HOSPITAL,Investor,SAN BERNARDINO,Scheduled,1142
2012,364144,DESERT VALLEY HOSPITAL,Investor,SAN BERNARDINO,Unscheduled,7350
2012,364144,DESERT VALLEY HOSPITAL,Investor,SAN BERNARDINO,"Infant, under 24 hrs old",639
2012,364188,KINDRED HOSPITAL RANCHO,Investor,SAN BERNARDINO,Scheduled,748
2012,364188,KINDRED HOSPITAL RANCHO,Investor,SAN BERNARDINO,Unscheduled,2
2012,364231,ARROWHEAD REGIONAL MEDICAL CENTER,City/County,SAN BERNARDINO,Scheduled,1759
2012,364231,ARROWHEAD REGIONAL MEDICAL CENTER,City/County,SAN BERNARDINO,Unscheduled,22116
2012,364231,ARROWHEAD REGIONAL MEDICAL CENTER,City/County,SAN BERNARDINO,"Infant, under 24 hrs old",2726
2012,364430,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Scheduled,74
2012,364430,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,Unscheduled,397
2012,364430,BARSTOW COMMUNITY HOSPITAL,Investor,SAN BERNARDINO,"Infant, under 24 hrs old",66
2012,370652,ALVARADO HOSPITAL MEDICAL CENTER,Investor,SAN DIEGO,Scheduled,1194
2012,370652,ALVARADO HOSPITAL MEDICAL CENTER,Investor,SAN DIEGO,Unscheduled,5819
2012,370652,ALVARADO HOSPITAL MEDICAL CENTER,Investor,SAN DIEGO,Unknown,4
2012,370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,Non-Profit,SAN DIEGO,Scheduled,3696
2012,370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,Non-Profit,SAN DIEGO,Unscheduled,12118
2012,370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",1104
2012,370673,RADY CHILDREN'S HOSPITAL - SAN DIEGO,Non-Profit,SAN DIEGO,Unknown,9
2012,370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,Non-Profit,SAN DIEGO,Scheduled,1790
2012,370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,Non-Profit,SAN DIEGO,Unscheduled,1125
2012,370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,Non-Profit,SAN DIEGO,Unknown,1
2012,370694,SHARP MEMORIAL HOSPITAL,Non-Profit,SAN DIEGO,Scheduled,4321
2012,370694,SHARP MEMORIAL HOSPITAL,Non-Profit,SAN DIEGO,Unscheduled,15063
2012,370694,SHARP MEMORIAL HOSPITAL,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",1
2012,370694,SHARP MEMORIAL HOSPITAL,Non-Profit,SAN DIEGO,Unknown,3
2012,370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,Non-Profit,SAN DIEGO,Scheduled,3873
2012,370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,Non-Profit,SAN DIEGO,Unscheduled,6251
2012,370695,SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",8873
2012,370705,FALLBROOK HOSPITAL DISTRICT,District,SAN DIEGO,Scheduled,813
2012,370705,FALLBROOK HOSPITAL DISTRICT,District,SAN DIEGO,Unscheduled,1821
2012,370705,FALLBROOK HOSPITAL DISTRICT,District,SAN DIEGO,"Infant, under 24 hrs old",417
2012,370705,FALLBROOK HOSPITAL DISTRICT,District,SAN DIEGO,Unknown,1
2012,370714,GROSSMONT HOSPITAL,Non-Profit,SAN DIEGO,Scheduled,4677
2012,370714,GROSSMONT HOSPITAL,Non-Profit,SAN DIEGO,Unscheduled,24304
2012,370714,GROSSMONT HOSPITAL,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",3571
2012,370714,GROSSMONT HOSPITAL,Non-Profit,SAN DIEGO,Unknown,21
2012,370721,KINDRED HOSPITAL - SAN DIEGO,Investor,SAN DIEGO,Scheduled,707
2012,370730,KAISER FND HOSP - SAN DIEGO,Non-Profit,SAN DIEGO,Scheduled,4797
2012,370730,KAISER FND HOSP - SAN DIEGO,Non-Profit,SAN DIEGO,Unscheduled,21412
2012,370730,KAISER FND HOSP - SAN DIEGO,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",4653
2012,370744,SCRIPPS MERCY HOSPITAL,Non-Profit,SAN DIEGO,Scheduled,3743
2012,370744,SCRIPPS MERCY HOSPITAL,Non-Profit,SAN DIEGO,Unscheduled,28680
2012,370744,SCRIPPS MERCY HOSPITAL,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",4182
2012,370745,SHARP MESA VISTA HOSPITAL,Non-Profit,SAN DIEGO,Scheduled,23
2012,370745,SHARP MESA VISTA HOSPITAL,Non-Profit,SAN DIEGO,Unscheduled,5830
2012,370745,SHARP MESA VISTA HOSPITAL,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",1
2012,370745,SHARP MESA VISTA HOSPITAL,Non-Profit,SAN DIEGO,Unknown,9
2012,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,Investor,SAN DIEGO,Scheduled,14
2012,370749,ALVARADO PARKWAY INSTITUTE B.H.S.,Investor,SAN DIEGO,Unscheduled,2244
2012,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,District,SAN DIEGO,Scheduled,3816
2012,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,District,SAN DIEGO,Unscheduled,16264
2012,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,District,SAN DIEGO,"Infant, under 24 hrs old",3549
2012,370755,PALOMAR HEALTH DOWNTOWN CAMPUS,District,SAN DIEGO,Unknown,2
2012,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,Scheduled,547
2012,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,Unscheduled,10345
2012,370759,PARADISE VALLEY HOSPITAL,Investor,SAN DIEGO,"Infant, under 24 hrs old",1139
2012,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Scheduled,6795
2012,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,Unscheduled,9947
2012,370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",3990
2012,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Scheduled,2836
2012,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Unscheduled,13169
2012,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,"Infant, under 24 hrs old",2794
2012,370780,TRI-CITY MEDICAL CENTER,District,SAN DIEGO,Unknown,4
2012,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Scheduled,6589
2012,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,Unscheduled,19531
2012,370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,UC,SAN DIEGO,"Infant, under 24 hrs old",2550
2012,370787,PROMISE HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Scheduled,598
2012,370787,PROMISE HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Unscheduled,1056
2012,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Scheduled,2506
2012,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Unscheduled,12304
2012,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",2849
2012,370875,SHARP CHULA VISTA MEDICAL CENTER,Non-Profit,SAN DIEGO,Unknown,21
2012,370977,POMERADO HOSPITAL,District,SAN DIEGO,Scheduled,2032
2012,370977,POMERADO HOSPITAL,District,SAN DIEGO,Unscheduled,4523
2012,370977,POMERADO HOSPITAL,District,SAN DIEGO,"Infant, under 24 hrs old",1168
2012,370977,POMERADO HOSPITAL,District,SAN DIEGO,Unknown,2
2012,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Scheduled,5033
2012,371256,SCRIPPS GREEN HOSPITAL,Non-Profit,SAN DIEGO,Unscheduled,5358
2012,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Scheduled,2074
2012,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Unscheduled,7222
2012,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,"Infant, under 24 hrs old",1549
2012,371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,Non-Profit,SAN DIEGO,Unknown,1
2012,374024,AURORA SAN DIEGO,Investor,SAN DIEGO,Unscheduled,2882
2012,374049,SHARP MCDONALD CENTER,Non-Profit,SAN DIEGO,Scheduled,259
2012,374049,SHARP MCDONALD CENTER,Non-Profit,SAN DIEGO,Unscheduled,2
2012,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,City/County,SAN DIEGO,Scheduled,164
2012,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,City/County,SAN DIEGO,Unscheduled,2616
2012,374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,City/County,SAN DIEGO,Unknown,1
2012,374084,SAN DIEGO HOSPICE AND PALLIATIVE CARE-ACUTE CARE CTR,Non-Profit,SAN DIEGO,Unscheduled,842
2012,374094,VIBRA HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Scheduled,1044
2012,374094,VIBRA HOSPITAL OF SAN DIEGO,Investor,SAN DIEGO,Unscheduled,35
2012,380842,JEWISH HOME,Non-Profit,SAN FRANCISCO,Scheduled,960
2012,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Scheduled,3440
2012,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,Unscheduled,9140
2012,380857,KAISER FND HOSP - SAN FRANCISCO,Non-Profit,SAN FRANCISCO,"Infant, under 24 hrs old",2900
2012,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,City/County,SAN FRANCISCO,Scheduled,906
2012,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,City/County,SAN FRANCISCO,Unscheduled,230
2012,380865,LAGUNA HONDA HOSPITAL AND REHABILITATION CENTER,City/County,SAN FRANCISCO,Unknown,3
2012,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,UC,SAN FRANCISCO,Scheduled,7
2012,380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,UC,SAN FRANCISCO,Unscheduled,766
2012,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Scheduled,4779
2012,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,Unscheduled,16440
2012,380929,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,Non-Profit,SAN FRANCISCO,"Infant, under 24 hrs old",5488
2012,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Scheduled,1693
2012,380933,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,Non-Profit,SAN FRANCISCO,Unscheduled,2575
2012,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Scheduled,2334
2012,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Unscheduled,13561
2012,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,"Infant, under 24 hrs old",1183
2012,380939,SAN FRANCISCO GENERAL HOSPITAL,City/County,SAN FRANCISCO,Unknown,3
2012,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Scheduled,1473
2012,380960,ST. FRANCIS MEMORIAL HOSPITAL,Non-Profit,SAN FRANCISCO,Unscheduled,4901
2012,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Scheduled,836
2012,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,Unscheduled,3204
2012,380964,CALIFORNIA PACIFIC MEDICAL CENTER - ST. LUKE'S CAMPUS,Non-Profit,SAN FRANCISCO,"Infant, under 24 hrs old",927
2012,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",Non-Profit,SAN FRANCISCO,Scheduled,2965
2012,380965,"ST. MARY'S MEDICAL CENTER, SAN FRANCISCO",Non-Profit,SAN FRANCISCO,Unscheduled,3572
2012,381154,UCSF MEDICAL CENTER,UC,SAN FRANCISCO,Scheduled,11047
2012,381154,UCSF MEDICAL CENTER,UC,SAN FRANCISCO,Unscheduled,16335
2012,381154,UCSF MEDICAL CENTER,UC,SAN FRANCISCO,"Infant, under 24 hrs old",1972
2012,381154,UCSF MEDICAL CENTER,UC,SAN FRANCISCO,Unknown,4
2012,382715,CHINESE HOSPITAL,Non-Profit,SAN FRANCISCO,Scheduled,195
2012,382715,CHINESE HOSPITAL,Non-Profit,SAN FRANCISCO,Unscheduled,1616
2012,390846,DAMERON HOSPITAL,Non-Profit,SAN JOAQUIN,Scheduled,1166
2012,390846,DAMERON HOSPITAL,Non-Profit,SAN JOAQUIN,Unscheduled,6826
2012,390846,DAMERON HOSPITAL,Non-Profit,SAN JOAQUIN,"Infant, under 24 hrs old",1357
2012,390846,DAMERON HOSPITAL,Non-Profit,SAN JOAQUIN,Unknown,1
2012,390923,LODI MEMORIAL HOSPITAL,Non-Profit,SAN JOAQUIN,Scheduled,715
2012,390923,LODI MEMORIAL HOSPITAL,Non-Profit,SAN JOAQUIN,Unscheduled,5485
2012,390923,LODI MEMORIAL HOSPITAL,Non-Profit,SAN JOAQUIN,"Infant, under 24 hrs old",964
2012,391010,SAN JOAQUIN GENERAL HOSPITAL,City/County,SAN JOAQUIN,Scheduled,638
2012,391010,SAN JOAQUIN GENERAL HOSPITAL,City/County,SAN JOAQUIN,Unscheduled,7479
